CHI ID REG,att_A,node_name,node_value_USD,value_USD
5.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,544995.655506
6.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,154364.919319
7.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,98706.7400484
8.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,175306.966323
9.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,144823.351963
10.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,673612.504346
11.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,949421.272921
12.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,4460228.0663
13.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,242408292.135
14.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,9325526.01692
15.0,3,"Wages in Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",259918271.545,39005.8682378
1.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,13937392.2105
2.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,3670337.40821
3.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,1817944.85087
4.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,3843978.40485
5.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,1826754.679
6.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,1392554.81028
7.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,754086.387345
8.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,11369121.029
9.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,314792.340825
10.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,197960.538494
11.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,34748.9166466
12.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,324181.485347
13.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,510174504.56
14.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,222070.602221
15.0,3,"Wages in Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",741113704.279,191233276.055
1.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,680565.950076
2.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,324023.847847
3.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,1086173.5511
4.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,1244509.31573
5.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,12253619.9159
6.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,7363483.34828
7.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,4594033.67804
8.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,23333159.9387
9.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,1029052.06861
10.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,5617127.60346
11.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,25144.018138
12.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,188819.683649
13.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,185304418.565
14.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,88409.5306409
15.0,3,"Wages in Confeccion de articulos con materiales textiles, excepto prendas de vestir",244001316.04,868775.024579
1.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,415503.789205
2.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,1093178.3757
3.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,42504.3781195
4.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,565469.8181
5.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,4245105.41053
6.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,56722.8232367
7.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,101469.967636
8.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,4338164.33148
9.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,132516501.418
10.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,1790634.98688
11.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,26566.9804697
12.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,2531704.04267
13.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,112077838.587
14.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,12427.0931926
15.0,3,Wages in Fabricacion de otros articulos textiles n.c.p.,259874103.386,60311.3837855
1.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,6005483.45205
2.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,10948301.98
3.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,973349.942823
4.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,3288673.87563
5.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,26203008.039
6.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,5824743.08262
7.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,4460589.7787
8.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,25472854.2131
9.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,20082185.1469
10.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,7104195.95972
11.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,1029885.16079
12.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,1154339.00088
13.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,850780818.671
14.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,826573.711466
15.0,3,"Wages in Confeccion de prendas de vestir, excepto prendas de piel",966987650.195,2832648.17981
1.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,7800.40226168
2.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,1106141.01
4.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,300876.922066
5.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,1206932.91523
6.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,7197828.81081
7.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,78205589.4136
8.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,216776016.237
9.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,46759890.4497
10.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,11506577.7811
11.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,452437.380838
12.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,1609421.80666
13.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,96875552.3685
14.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,8227850.61651
15.0,3,"Wages in Aserrado, acepillado e impregnacion de la madera",470236587.429,3671.31442068
1.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,179804.885201
5.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,1060911.7671
6.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,28571154.6015
7.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,5302107.72001
8.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,26092826.6468
9.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,790.248682549
10.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,0.0
12.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,0.0
13.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,710161842.228
14.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,109455.173053
15.0,3,Wages in Fabricacion de pulpas (pastas) celulosicas; papel y carton,771485052.619,6159.34832769
1.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,0.0
2.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,662146.67625
3.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,35653.5617959
4.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,974.555656327
5.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,728413.503874
6.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,33007343.6439
7.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,542858.249253
8.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,517447.381878
9.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,14442.915542
10.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,160.032951524
13.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,470511738.895
14.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,0.0
15.0,3,"Wages in Fabricacion de papel y carton ondulado (corrugado); fabricacion de envases, empaques y de embalajes de papel y carton.",506091580.287,70400.8706802
1.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,230281.109056
2.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,3411127.85332
3.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,63467.0982901
4.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,550739.135301
5.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,5547277.01977
6.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,16474728.9104
7.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,10526.6884683
8.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,11344002.2898
9.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,840606.749964
10.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,402924.755351
11.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,316.36505385
12.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,52877.2552225
13.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,498254611.545
14.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,12752.952193
15.0,3,Wages in Fabricacion de otros articulos de papel y carton,537227582.117,31342.3902434
1.0,3,Wages in Actividades de impresion,1023206368.96,3412308.67999
2.0,3,Wages in Actividades de impresion,1023206368.96,18549196.168
3.0,3,Wages in Actividades de impresion,1023206368.96,2784067.64208
4.0,3,Wages in Actividades de impresion,1023206368.96,7290037.9683
5.0,3,Wages in Actividades de impresion,1023206368.96,30009683.2537
6.0,3,Wages in Actividades de impresion,1023206368.96,7860240.73596
7.0,3,Wages in Actividades de impresion,1023206368.96,11839286.5445
8.0,3,Wages in Actividades de impresion,1023206368.96,32835551.8893
9.0,3,Wages in Actividades de impresion,1023206368.96,6329337.44557
10.0,3,Wages in Actividades de impresion,1023206368.96,8095816.69974
11.0,3,Wages in Actividades de impresion,1023206368.96,799506.893019
12.0,3,Wages in Actividades de impresion,1023206368.96,3237054.30022
13.0,3,Wages in Actividades de impresion,1023206368.96,882693999.572
14.0,3,Wages in Actividades de impresion,1023206368.96,6249358.41436
15.0,3,Wages in Actividades de impresion,1023206368.96,1220922.75111
1.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,846887.329782
2.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,401384852.41
3.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,110112.659299
4.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,902021.325055
5.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,4199236.91159
6.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,2058943.81014
7.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,3069071.66197
8.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,4785148.17868
9.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,5245072.24223
10.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,2227194.33807
11.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,22954.4476583
12.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,285270.778259
13.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,310853139.098
14.0,3,Wages in Actividades de servicios relacionados con la impresion,737173479.324,539494.399753
